회사명,corp_code,stock_code,연도,ESG,재무제표,부채총계,영업이익,법인세차감전 순이익
금양,106119,1570,2020,C,"219,851,714,051","140,057,910,631","6,728,420,732","-3,582,645,513"
케이비아이동국실업,114765,1620,2020,C,"566,142,150,316","396,370,266,115","-20,831,644,526","-17,206,331,886"
알루코,117027,1780,2020,C,"701,423,267,928","439,521,685,541","24,769,915,832","-30,808,782,605"
삼화콘덴서공업,129350,1820,2020,C,"234,968,255,221","60,145,258,771","27,097,501,736","27,396,750,081"
고려산업,102751,2140,2020,C,"216,577,001,107","113,937,778,871","9,182,830,145","9,336,190,495"
동성제약,116268,2210,2020,C,"125,718,174,655","70,770,129,193","-3,670,772,331","-10,805,884,888"
한일철강,163196,2220,2020,C,"295,057,911,819","146,274,692,213","-4,237,473,773","-3,941,342,610"
범양건영,122694,2410,2020,C,"152,611,698,919","76,477,865,887","12,006,624,982","8,654,003,369"
세기상사,133618,2420,2020,C,"40,517,198,620","19,870,636,733","-1,202,523,191","-1,536,832,840"
삼익악기,127857,2450,2020,C,"622,371,933,956","399,474,700,852","20,180,616,325","14,193,695,703"
조흥,149345,2600,2020,C,"248,313,868,671","115,083,266,106","11,787,348,030","8,786,847,794"
오리엔트바이오,141626,2630,2020,C,"75,938,801,986","23,381,006,153","-12,361,005,153","-12,910,085,396"
동일제강,118451,2690,2020,C,"148,570,301,657","18,773,914,082","-127,294,572","311,590,568"
신일전자,173698,2700,2020,C,"110,598,654,315","35,333,284,305","6,236,116,006","10,922,148,268"
보락,123107,2760,2020,C,"54,109,128,575","10,107,183,294","144,347,483","267,855,142"
진흥기업,150828,2780,2020,C,"282,917,478,060","164,069,256,797","14,680,716,277","14,197,715,189"
미원상사,121932,2840,2020,C,"328,954,822,818","61,380,690,918","42,883,951,043","62,499,371,716"
대유에이텍,149804,2880,2020,C,"1,166,526,680,240","927,237,547,230","45,441,403,491","31,000,680,166"
유성기업,174004,2920,2020,C,"411,316,942,346","116,177,970,037","-1,513,823,202","-3,657,215,413"
금호건설,106313,2990,2020,C,"1,377,242,594,074","986,951,983,186","81,217,411,079","24,061,649,108"
부광약품,123718,3000,2020,C,"400,968,741,555","129,777,604,981","4,028,150,006","-8,299,644,577"
일성신약,146214,3120,2020,C,"371,224,515,736","23,748,422,539","-1,947,784,508","4,416,917,385"
한국화장품제조,160621,3350,2020,C,"77,657,827,819","33,387,006,219","-2,178,203,055","-3,906,957,494"
아이에이치큐,154426,3560,2020,C,"146,319,857,109","27,655,370,330","-16,226,862,450","-14,696,551,860"
방림,122348,3610,2020,C,"236,854,131,226","44,904,870,692","-1,342,292,874","6,490,766,854"
미창석유공업,122056,3650,2020,C,"311,812,975,368","34,685,536,549","18,718,692,917","23,423,576,983"
한성기업,161860,3680,2020,C,"195,752,061,699","145,267,046,914","6,363,970,067","2,861,997,975"
SG세계물산,133511,4060,2020,C,"267,195,626,007","70,956,780,522","-20,761,642,679","-20,816,778,265"
동방,115287,4140,2020,C,"526,822,000,781","410,051,935,007","24,590,388,329","15,000,580,018"
엔피씨,108038,4250,2020,C,"410,578,593,060","115,195,205,521","20,692,502,742","22,585,185,587"
남성,172185,4270,2020,C,"233,037,086,341","126,545,703,477","-1,397,825,101","-2,698,619,035"
송원산업,134963,4430,2020,C,"891,142,000,000","427,645,000,000","68,010,000,000","51,157,000,000"
조광피혁,148939,4700,2020,C,"343,161,525,386","28,284,867,797","15,116,990,524","25,829,122,306"
팜젠사이언스,135050,4720,2020,C,"135,543,934,053","51,973,964,569","-669,904,648","11,209,290,365"
써니전자,138057,4770,2020,C,"65,431,756,615","1,602,323,384","1,213,464,192","6,863,159,829"
덕성,114093,4830,2020,C,"105,039,887,131","38,803,664,350","5,564,655,019","4,142,533,481"
티웨이홀딩스,109514,4870,2020,C,"766,137,054,522","628,399,403,198","-3,036,559,484","-5,042,144,224"
씨아이테크,127158,4920,2020,C,"75,094,282,849","42,371,691,368","-2,842,637,633","-3,654,275,292"
한신공영,162063,4960,2020,C,"1,734,262,275,066","1,113,458,344,917","119,942,232,673","140,546,611,048"
신라교역,135962,4970,2020,C,"629,072,904,762","111,067,184,349","-4,878,559,975","10,914,568,383"
휴스틸,156488,5010,2020,C,"604,130,121,809","189,665,934,466","17,657,216,066","12,219,801,772"
부산주공,124151,5030,2020,C,"249,781,607,294","223,142,380,811","-4,508,061,689","-12,873,245,784"
신성통상,136341,5390,2020,C,"858,316,042,143","627,550,383,841","41,441,941,788","12,242,207,060"
대림비앤코,109754,5750,2020,C,"326,324,587,789","168,485,012,379","1,726,068,653","-1,554,524,910"
신영와코루,136624,5800,2020,C,"373,426,209,052","56,262,665,959","515,442,717","3,884,293,358"
동부건설,115612,5960,2020,C,"954,233,550,040","494,379,515,936","48,172,314,636","47,629,545,597"
사조오양,141875,6090,2020,C,"318,741,895,792","133,950,267,799","26,725,042,896","24,067,145,906"
대원전선,260392,6340,2020,C,"192,012,755,087","106,632,038,349","4,270,862,584","3,054,456,452"
인스코비,122825,6490,2020,C,"76,233,775,832","33,050,533,806","-1,005,143,899","9,446,376,122"
대림통상,109824,6570,2020,C,"159,653,334,167","83,223,321,134","-6,851,226,179","-13,832,141,881"
삼성공조,126201,6660,2020,C,"258,204,690,029","35,616,240,675","-1,299,934,221","5,699,781,626"
신송홀딩스,136402,6880,2020,C,"167,829,010,357","77,261,903,927","5,152,838,429","4,276,439,730"
태경케미컬,109161,6890,2020,C,"140,679,345,211","16,476,999,708","7,702,115,321","9,971,809,829"
일신석재,146296,7110,2020,C,"94,043,686,094","41,825,961,360","1,641,325,226","827,647,348"
미래아이앤지,104786,7120,2020,C,"92,320,794,314","2,854,065,391","901,120,927","24,704,293,300"
일양약품,146454,7570,2020,C,"439,116,734,913","194,194,687,578","34,100,857,090","28,392,739,488"
동방아그로,115384,7590,2020,C,"196,027,049,258","54,235,749,695","9,342,248,535","8,750,909,152"
선도전기,131939,7610,2020,C,"175,592,014,332","82,319,284,585","2,555,589,641","3,258,238,363"
대동전자,157104,8110,2020,C,"179,047,186,303","31,953,955,614","1,710,690,523","6,537,205,077"
이건산업,145446,8250,2020,C,"383,232,664,393","210,728,508,363","5,827,112,326","1,513,027,321"
남선알미늄,107224,8350,2020,C,"295,152,803,875","105,608,245,595","-1,515,275,872","12,925,298,010"
문배철강,121570,8420,2020,C,"187,690,631,639","68,606,174,258","2,798,586,722","10,228,141,530"
일정실업,146542,8500,2020,C,"41,787,904,698","20,321,004,814","-8,196,560,212","-3,936,493,730"
윌비스,104999,8600,2020,C,"284,787,599,903","185,657,188,601","2,385,302,936","-3,344,510,029"
아남전자,138516,8700,2020,C,"177,178,532","122,773,378","5,891,295","4,705,769"
금비,168401,8870,2020,C,"333,972,461,086","176,524,804,360","6,636,991,680","-3,127,913,500"
동양철관,117629,8970,2020,C,"153,374,076,509","65,870,365,715","7,418,419,627","7,420,477,994"
경인전자,102140,9140,2020,C,"57,835,598,428","3,767,675,908","968,626,905","2,043,058,554"
대양금속,111111,9190,2020,C,"116,257,053,201","40,491,315,586","1,063,435,357","-691,603,670"
대우부품,111689,9320,2020,C,"91,992,449,685","57,068,752,549","-996,619,907","-3,147,749,820"
한창제지,163761,9460,2020,C,"181,081,553,603","86,371,983,476","17,247,280,915","14,334,191,112"
삼화전기,129271,9470,2020,C,"137,039,897,477","69,343,133,469","5,839,464,837","6,333,228,539"
삼정펄프,128227,9770,2020,C,"232,780,512,956","21,806,866,505","13,559,837,904","34,469,386,348"
우진아이엔에스,143262,10400,2020,C,"121,032,450,054","19,599,444,533","1,773,652,029","2,392,349,926"
진양폴리우레탄,160375,10640,2020,C,"44,798,057,577","17,883,675,068","2,242,712,780","2,099,480,154"
화천기계,166500,10660,2020,C,"146,537,092,789","26,338,052,178","-4,768,920,188","-2,188,298,640"
퍼스텍,148522,10820,2020,C,"180,652,738,240","135,938,846,915","4,016,336,470","6,255,328,594"
삼호개발,128980,10960,2020,C,"312,804,375,927","101,420,081,049","13,628,328,890","23,298,584,698"
진원생명과학,118521,11000,2020,C,"136,570,535,761","38,061,743,643","-18,459,101,152","-18,226,419,683"
삼화전자공업,129280,11230,2020,C,"55,038,201,508","41,201,050,030","-1,256,701,661","-2,296,598,446"
태림포장,153524,11280,2020,C,"566,786,153,602","242,365,394,706","9,537,738,564","5,728,214,901"
부산산업,124027,11390,2020,C,"129,019,980,543","47,570,989,372","5,537,359,280","4,868,782,169"
갤럭시아에스엠,129554,11420,2020,C,"28,554,685,149","7,835,257,470","1,375,119,746","1,231,056,823"
한농화성,160861,11500,2020,C,"171,371,035,394","40,522,139,562","12,050,548,948","14,165,535,267"
한신기계공업,162072,11700,2020,C,"95,212,694,305","12,873,520,273","3,875,105,145","4,483,785,586"
아센디오,145437,12170,2020,C,"27,365,808,144","7,425,770,210","-3,464,251,994","-4,251,486,326"
영화금속,141413,12280,2020,C,"197,590,024,645","123,903,361,898","-6,062,068,476","-9,476,193,914"
경인양행,102113,12610,2020,C,"505,102,150,581","276,720,395,053","3,369,846,654","-6,178,698,384"
대창,112651,12800,2020,C,"620,282,789,660","398,932,796,868","28,350,816,775","10,637,027,834"
계룡건설산업,102432,13580,2020,C,"2,070,254,078,107","1,464,251,994,000","174,797,290,180","121,611,991,997"
까뮤이앤씨,129420,13700,2020,C,"166,218,113,728","83,452,574,818","2,818,116,436","9,761,325,834"
지엠비코리아,156354,13870,2020,C,"488,507,775,797","260,401,843,933","-9,655,812,327","-11,690,828,169"
지누스,150633,13890,2020,C,"896,807,385,623","482,394,178,227","86,722,514,270","57,451,452,677"
한익스프레스,129509,14130,2020,C,"301,687,969,270","233,096,247,589","10,659,805,644","-651,158,564"
대영포장,111458,14160,2020,C,"207,957,143,530","54,064,889,008","4,704,336,191","4,639,479,768"
금강공업,105299,14280,2020,C,"779,160,209,350","425,894,778,424","-1,457,088,714","3,176,741,606"
태경비케이,122481,14580,2020,C,"295,877,497,920","87,140,849,900","10,798,420,000","12,396,964,581"
성문전자,132628,14910,2020,C,"40,358,769,981","13,826,330,227","-634,764,313","-968,915,566"
인디에프,106881,14990,2020,C,"140,652,520,239","97,457,008,495","-19,644,822,312","-19,665,812,794"
이스타코,134565,15020,2020,C,"70,696,187,624","21,867,550,161","345,326,367","-89,499,763"
에이엔피,143314,15260,2020,C,"103,907,676,857","63,222,191,027","-11,594,834,942","-24,233,138,681"
큐로,108746,15590,2020,C,"197,708,845,052","90,342,468,342","9,583,311,143","2,142,762,190"
일진홀딩스,146649,15860,2020,C,"1,158,500,911,684","638,963,895,096","27,584,853,499","20,791,631,669"
신대양제지,135777,16590,2020,C,"809,132,235,371","209,644,030,154","64,604,114,820","60,319,375,827"
광명전기,103662,17040,2020,C,"165,884,690,369","56,097,483,957","4,237,432,604","5,856,601,628"
수산중공업,135111,17550,2020,C,"236,404,221,426","132,757,188,729","7,002,449,122","5,071,175,496"
동원금속,118008,18500,2020,C,"510,951,150,981","441,400,467,927","20,662,827,152","17,427,588,314"
아시아나항공,138792,20560,2020,C,"13,851,459,281,326","12,762,122,307,303","-271,788,563,756","-450,416,460,162"
세원정공,134316,21820,2020,C,"612,803,378,056","94,841,139,999","-8,519,247,879","6,294,037,315"
삼원강재,191588,23000,2020,C,"257,974,236,468","45,217,837,272","9,992,552,171","10,635,764,206"
동남합성,115065,23450,2020,C,"81,304,054,042","32,284,854,953","13,494,364,950","12,599,549,920"
인지컨트롤스,103510,23800,2020,C,"511,309,877,206","324,223,297,996","-2,884,749,740","311,496,438"
인팩,180795,23810,2020,C,"319,762,537,294","205,338,443,702","12,965,531,923","9,566,053,132"
에쓰씨엔지니어링,121969,23960,2020,C,"68,596,639,829","48,922,064,935","-1,999,554,570","-9,018,877,808"
WISCOM,142865,24070,2020,C,"130,666,514,703","13,938,143,324","-1,721,060,854","-1,075,581,903"
디씨엠,177199,24090,2020,C,"227,933,254,570","38,937,544,137","14,712,792,722","25,663,390,222"
덕양산업,114154,24900,2020,C,"513,044,313,543","457,267,350,709","-501,510,946","-9,016,014,259"
KPX케미칼,191472,25000,2020,C,"637,003,840,185","103,372,859,292","64,118,011,388","83,514,892,482"
한국단자공업,157070,25540,2020,C,"985,178,227,462","220,972,247,805","78,967,747,809","77,680,259,585"
미래산업,197759,25560,2020,C,"95,757,333,089","31,682,005,163","1,265,380,568","-6,722,372,567"
제이준코스메틱,136776,25620,2020,C,"87,885,496,181","28,058,348,174","-12,071,037,661","-18,364,670,950"
부국철강,123781,26940,2020,C,"132,192,727,015","18,923,711,690","1,788,700,609","1,026,374,482"
동서,144395,26960,2020,C,"1,525,770,284,059","128,513,682,208","45,114,689,622","148,332,402,036"
마니커,204208,27740,2020,C,"192,098,719,908","120,212,238,124","-30,941,490,241","-35,169,677,938"
동아지질,178754,28100,2020,C,"334,840,487,040","143,304,736,697","3,237,264,977","2,878,891,672"
신도리코,135795,29530,2020,C,"916,234,313,217","67,712,531,650","-14,618,313,385","-17,106,383,380"
동원수산,118044,30720,2020,C,"98,150,228,206","49,992,275,960","-2,093,027,593","-1,511,683,666"
비케이탑스,273615,30790,2020,C,"69,231,084,851","46,182,267,987","-3,417,462,534","-45,617,597,865"
콤텍시스템,186559,31820,2020,C,"185,294,099,826","86,103,598,552","1,744,237,653","-780,447,596"
황금에스티,218575,32560,2020,C,"452,295,227,735","150,228,429,667","23,749,717,803","27,483,273,680"
KH 필룩스,193009,33180,2020,C,"383,138,673,115","113,136,205,779","57,089,312","-44,985,571,716"
자화전자,146861,33240,2020,C,"355,988,092,105","83,535,078,752","-19,315,591,022","-7,479,618,132"
체시스,125576,33250,2020,C,"81,849,677,642","59,095,557,917","-2,804,091,417","-4,449,292,764"
인천도시가스,145862,34590,2020,C,"340,211,568,454","148,540,215,168","10,771,512,903","14,992,538,478"
백산,122551,35150,2020,C,"291,097,332,698","168,664,435,422","3,954,534,205","-11,028,521,121"
YG PLUS,249247,37270,2020,C,"150,978,437,293","46,829,152,368","3,949,008,207","693,284,879"
한미반도체,161383,42700,2020,C,"326,966,868,038","69,876,325,235","66,649,466,315","65,646,976,995"
주연테크,269241,44380,2020,C,"57,589,967,430","19,927,979,564","503,726,175","-1,041,338,900"
진양화학,347734,51630,2020,C,"38,258,641,605","10,653,288,367","196,204,525","1,146,105,685"
세이브존I&C,422895,67830,2020,C,"559,381,457,129","107,305,934,644","14,599,171,241","13,546,071,024"
삼성출판사,423690,68290,2020,C,"292,398,203,181","118,739,111,880","262,569,901","68,773,341,105"
대웅제약,427483,69620,2020,C,"1,363,043,826,228","671,659,304,534","16,867,985,498","13,447,593,952"
한세엠케이,357360,69640,2020,C,"149,681,758,411","71,842,627,238","-18,861,876,976","-24,717,931,739"
DSR제강,151298,69730,2020,C,"206,252,815,744","59,997,585,302","3,534,042,581","6,149,103,525"
용평리조트,365989,70960,2020,C,"911,905,132,370","534,133,790,212","-6,952,265,836","-23,805,581,917"
유엔젤,416654,72130,2020,C,"48,567,846,707","13,146,431,420","1,199,379,872","-1,248,307,887"
이엔플러스,469799,74610,2020,C,"90,581,867,981","35,058,083,637","-8,333,208,991","-14,091,243,788"
새론오토모티브,305668,75180,2020,C,"248,085,257,765","30,173,635,594","-2,726,922,349","248,359,597"
세진중공업,415628,75580,2020,C,"448,124,447,100","286,959,693,090","1,183,330,258","5,514,539,751"
텔코웨어,361488,78000,2020,C,"123,096,513,916","13,083,158,049","546,069,819","1,904,633,163"
일진다이아,508274,81000,2020,C,"247,688,526,423","59,150,952,031","9,095,834,776","9,649,922,231"
이월드,540605,84680,2020,C,"447,853,889,847","85,228,986,991","-14,087,152,320","-17,673,065,322"
엔케이,172228,85310,2020,C,"140,196,785,702","50,718,430,029","-313,881,535","-5,334,898,607"
진도,557933,88790,2020,C,"128,453,979,432","31,364,731,748","-1,691,198,041","-751,248,550"
메타랩스,442835,90370,2020,C,"77,019,665,045","23,555,344,652","-580,360,008","-16,493,581,514"
세원이앤씨,585219,91090,2020,C,"324,723,874,777","154,627,980,772","-5,963,074,656","-31,114,415,123"
디아이씨,112165,92200,2020,C,"604,617,279,535","533,974,824,669","-70,962,145,911","-117,772,171,076"
기신정기,106614,92440,2020,C,"251,675,969,698","14,432,033,972","9,258,706,682","10,813,696,422"
형지엘리트,441243,93240,2020,C,"114,344,168,293","53,840,116,535","1,992,177,674","-1,015,313,123"
진양홀딩스,646732,100250,2020,C,"548,008,471,823","159,267,419,212","11,580,141,753","38,816,842,803"
인바이오젠,652423,101140,2020,C,"96,881,140,291","18,974,862,540","-5,259,525,262","-45,218,379,302"
쌍방울,681142,102280,2020,C,"350,525,094,865","135,141,277,145","-1,261,285,101","-18,696,318,114"
일진전기,683469,103590,2020,C,"790,379,091,642","481,494,842,226","13,776,691,618","5,007,072,044"
미원홀딩스,706715,107590,2020,C,"331,257,262,740","132,989,917,528","21,798,300,318","30,303,032,885"
호전실업,226316,111110,2020,C,"272,119,291,261","164,917,411,222","1,538,991,428","-11,121,468,066"
락앤락,561866,115390,2020,C,"783,185,018,158","117,856,758,172","28,927,882,916","30,855,959,390"
KC코트렐,797364,119650,2020,C,"281,917,548,946","269,571,481,879","-44,693,530,573","-63,093,302,617"
조선선재,796994,120030,2020,C,"125,961,385,802","9,019,080,172","12,709,817,876","11,397,195,934"
대성산업,828789,128820,2020,C,"1,101,676,163,724","615,662,691,860","10,027,475,041","62,638,552,582"
미원화학,855163,134380,2020,C,"125,335,557,267","12,430,856,368","16,152,477,354","15,929,356,305"
시디즈,852087,134790,2020,C,-,-,-,-
