,corp_name,esg,fin_state,corp_code,stock_code,year
2273,한성기업,D,"234,918,895,770",00161860,003680,2022
2274,SG세계물산,D,"303,815,670,161",00133511,004060,2022
2275,동방,D,"567,964,926,094",00115287,004140,2022
2276,엔피씨,D,"527,275,693,474",00108038,004250,2022
2277,남성,D,"271,152,128,807",00172185,004270,2022
2278,송원산업,D,"1,217,311,000,000",00134963,004430,2022
2279,조광피혁,C,"442,034,875,881",00148939,004700,2022
2280,팜젠사이언스,D,"317,391,477,026",00135050,004720,2022
2281,써니전자,D,"76,509,689,752",00138057,004770,2022
2282,덕성,D,"125,172,358,791",00114093,004830,2022
2283,티웨이홀딩스,D,"210,718,177,191",00109514,004870,2022
2284,씨아이테크,D,"94,704,398,209",00127158,004920,2022
2285,한신공영,D,"2,349,398,105,478",00162063,004960,2022
2286,신라교역,D,"716,401,497,952",00135962,004970,2022
2287,휴스틸,D,"1,206,373,632,049",00156488,005010,2022
2288,부산주공,D,"232,550,566,029",00124151,005030,2022
2289,신성통상,D,"1,022,769,918,745",00136341,005390,2022
2290,대림비앤코,D,"337,590,812,772",00109754,005750,2022
2291,신영와코루,D,"425,804,458,911",00136624,005800,2022
2292,동부건설,C,"1,581,700,494,344",00115612,005960,2022
2293,사조오양,C,"343,207,955,095",00141875,006090,2022
2294,대원전선,D,"245,958,532,474",00260392,006340,2022
2295,인스코비,D,"101,183,784,087",00122825,006490,2022
2296,대림통상,D,"171,792,618,625",00109824,006570,2022
2297,삼성공조,C,"308,654,791,181",00126201,006660,2022
2298,신송홀딩스,D,"242,350,721,393",00136402,006880,2022
2299,태경케미컬,D,"167,391,898,805",00109161,006890,2022
2300,일신석재,D,"116,167,864,087",00146296,007110,2022
2301,미래아이앤지,D,"97,492,843,199",00104786,007120,2022
2302,일양약품,C,"498,185,236,657",00146454,007570,2022
2303,동방아그로,D,"216,528,029,378",00115384,007590,2022
2304,선도전기,D,"131,739,357,945",00131939,007610,2022
2305,대동전자,C,"210,987,070,724",00157104,008110,2022
2306,이건산업,D,"442,826,933,314",00145446,008250,2022
2307,NI스틸,D,"397,444,642,902",00116301,008260,2022
2308,남선알미늄,D,"401,195,143,871",00107224,008350,2022
2309,문배철강,D,"206,906,858,449",00121570,008420,2022
2310,일정실업,D,"32,238,833,756",00146542,008500,2022
2311,윌비스,D,"270,394,721,804",00104999,008600,2022
2312,아남전자,D,"213,647,673",00138516,008700,2022
2313,금비,D,"307,313,894,364",00168401,008870,2022
2314,동양철관,D,"182,494,060,839",00117629,008970,2022
2315,경인전자,D,"68,385,030,301",00102140,009140,2022
2316,대양금속,D,"400,877,091,044",00111111,009190,2022
2317,대우부품,D,"91,241,229,943",00111689,009320,2022
2318,한창제지,C,"283,062,451,163",00163761,009460,2022
2319,삼화전기,D,"139,115,269,782",00129271,009470,2022
2320,삼정펄프,D,"232,663,818,640",00128227,009770,2022
2321,우진아이엔에스,C,"111,631,385,016",00143262,010400,2022
2322,진양폴리우레탄,D,"46,084,520,659",00160375,010640,2022
2323,화천기계,D,"161,427,031,413",00166500,010660,2022
2324,퍼스텍,D,"211,309,947,551",00148522,010820,2022
2325,삼호개발,B,"282,392,862,209",00128980,010960,2022
2326,진원생명과학,D,"222,866,686,597",00118521,011000,2022
2327,삼화전자공업,D,"68,742,292,985",00129280,011230,2022
2328,태림포장,C,"651,217,775,055",00153524,011280,2022
2329,부산산업,C,"134,678,926,321",00124027,011390,2022
2330,갤럭시아에스엠,D,"57,863,011,528",00129554,011420,2022
2331,한농화성,D,"225,415,182,824",00160861,011500,2022
2332,한신기계공업,D,"115,721,729,758",00162072,011700,2022
2333,아센디오,D,"73,158,525,417",00145437,012170,2022
2334,영화금속,D,"220,738,936,358",00141413,012280,2022
2335,경인양행,C,"548,252,999,063",00102113,012610,2022
2336,대창,D,"840,153,818,480",00112651,012800,2022
2337,계룡건설산업,C,"2,560,028,661,008",00102432,013580,2022
2338,까뮤이앤씨,C,"195,489,393,903",00129420,013700,2022
2339,지엠비코리아,D,"550,819,602,976",00156354,013870,2022
2340,지누스,B+,"1,114,820,890,870",00150633,013890,2022
2341,한익스프레스,D,"407,946,966,305",00129509,014130,2022
2342,대영포장,D,"247,356,883,299",00111458,014160,2022
2343,금강공업,C,"1,094,801,795,415",00105299,014280,2022
2344,태경비케이,D,"361,240,178,636",00122481,014580,2022
2345,성문전자,D,"57,241,315,662",00132628,014910,2022
2346,인디에프,D,"119,745,167,372",00106881,014990,2022
2347,이스타코,D,"79,791,361,051",00134565,015020,2022
2348,에이엔피,D,"106,799,190,000",00143314,015260,2022
2349,큐로,D,"192,687,257,308",00108746,015590,2022
2350,일진홀딩스,C,"1,586,114,519,184",00146649,015860,2022
2351,신대양제지,D,"884,529,889,834",00135777,016590,2022
2352,광명전기,D,"172,178,417,133",00103662,017040,2022
2353,수산중공업,D,"261,731,135,173",00135111,017550,2022
2354,동원금속,D,"456,870,590,279",00118008,018500,2022
2355,아시아나항공,B,"13,455,341,411,799",00138792,020560,2022
2356,세원정공,D,"628,831,844,307",00134316,021820,2022
2357,삼원강재,C,"293,690,103,032",00191588,023000,2022
2358,동남합성,C,"92,085,226,130",00115065,023450,2022
2359,인지컨트롤스,D,"606,910,470,329",00103510,023800,2022
2360,인팩,C,"411,164,184,888",00180795,023810,2022
2361,에쓰씨엔지니어링,D,"106,506,525,380",00121969,023960,2022
2362,WISCOM,C,"128,503,266,423",00142865,024070,2022
2363,디씨엠,C,"306,956,322,608",00177199,024090,2022
2364,덕양산업,D,"520,217,537,029",00114154,024900,2022
2365,KPX케미칼,D,"776,778,116,811",00191472,025000,2022
2366,한국단자공업,D,"1,289,776,455,433",00157070,025540,2022
2367,미래산업,D,"134,409,509,636",00197759,025560,2022
2368,제이준코스메틱,D,"48,387,026,626",00136776,025620,2022
2369,부국철강,D,"153,622,003,905",00123781,026940,2022
2370,동서,D,"1,627,852,719,302",00144395,026960,2022
2371,마니커,D,"174,626,136,915",00204208,027740,2022
2372,동아지질,D,"372,281,354,657",00178754,028100,2022
2373,신도리코,C,"1,038,493,447,520",00135795,029530,2022
2374,동원수산,D,"121,789,602,384",00118044,030720,2022
2375,비케이탑스,D,"97,463,451,863",00273615,030790,2022
2376,콤텍시스템,D,"558,409,431,550",00186559,031820,2022
2377,황금에스티,C,"481,912,631,966",00218575,032560,2022
2378,KH 필룩스,D,"1,246,019,564,242",00193009,033180,2022
2379,자화전자,D,"505,788,674,039",00146861,033240,2022
2380,체시스,D,"75,915,188,601",00125576,033250,2022
2381,인천도시가스,C,"423,143,581,786",00145862,034590,2022
2382,백산,D,"338,873,471,894",00122551,035150,2022
2383,YG PLUS,D,"241,371,893,905",00249247,037270,2022
2384,한미반도체,C,"455,432,965,985",00161383,042700,2022
2385,주연테크,D,"53,242,325,293",00269241,044380,2022
2386,진양화학,D,"44,569,287,296",00347734,051630,2022
2387,세이브존I&C,C,"573,569,548,297",00422895,067830,2022
2388,삼성출판사,C,"211,487,637,576",00423690,068290,2022
2389,대웅제약,B+,"1,563,340,613,712",00427483,069620,2022
2390,한세엠케이,C,"224,809,704,278",00357360,069640,2022
2391,DSR제강,C,"259,398,156,922",00151298,069730,2022
2392,용평리조트,D,"868,285,864,187",00365989,070960,2022
2393,유엔젤,D,"61,023,631,583",00416654,072130,2022
2394,이엔플러스,D,"120,327,643,368",00469799,074610,2022
2395,새론오토모티브,D,"256,209,761,789",00305668,075180,2022
2396,세진중공업,D,"551,849,173,753",00415628,075580,2022
2397,텔코웨어,D,"132,073,841,013",00361488,078000,2022
2398,일진다이아,D,"599,305,651,807",00508274,081000,2022
2399,이월드,D,"431,705,014,700",00540605,084680,2022
2400,엔케이,D,"185,745,934,911",00172228,085310,2022
2401,진도,D,"129,200,779,871",00557933,088790,2022
2402,메타랩스,D,"90,016,753,672",00442835,090370,2022
2403,세원이앤씨,D,"282,702,159,615",00585219,091090,2022
2404,디아이씨,D,"648,233,574,145",00112165,092200,2022
2405,기신정기,D,"265,059,186,517",00106614,092440,2022
2406,형지엘리트,D,"109,225,633,024",00441243,093240,2022
2407,진양홀딩스,D,"597,085,261,527",00646732,100250,2022
2408,인바이오젠,D,"141,814,848,411",00652423,101140,2022
2409,쌍방울,D,"167,746,018,396",00681142,102280,2022
2410,일진전기,D,"839,513,249,151",00683469,103590,2022
2411,미원홀딩스,C,"485,886,407,079",00706715,107590,2022
2412,호전실업,D,"316,098,137,496",00226316,111110,2022
2413,락앤락,B,"708,510,198,267",00561866,115390,2022
2414,KC코트렐,D,"323,473,720,683",00797364,119650,2022
2415,조선선재,D,"145,133,296,597",00796994,120030,2022
2416,대성산업,D,"1,824,588,314,611",00828789,128820,2022
2417,미원화학,C,"147,864,035,732",00855163,134380,2022
2418,시디즈,C,"85,063,020,141",00852087,134790,2022
2419,드림텍,D,"825,357,092,772",00415646,192650,2022
2420,제이에스코퍼레이션,C,"533,768,141,172",00332927,194370,2022
2421,금호에이치티,D,"426,633,825,138",00105606,214330,2022
2422,토니모리,C,"199,062,053,733",00816544,214420,2022
2423,미원에스씨,C,"475,733,780,981",01234297,268280,2022
2424,제일약품,D,"456,891,539,429",01236897,271980,2022
2425,동아타이어,D,"474,371,544,392",01262458,282690,2022
2426,에어부산,D,"1,227,883,087,659",00651901,298690,2022
2427,삼천당제약,D,"373,275,926,268",00128546,000250,2022
2428,서부T&D,D,"2,065,713,348,318",00130383,006730,2022
2429,네이처셀,D,"94,021,004,319",00117276,007390,2022
2430,에스엠코어,C,"109,853,668,071",00137915,007820,2022
2431,SGC이테크건설,B,"973,525,647,536",00141246,016250,2022
2432,KCC건설,D,"1,198,128,493,039",00105466,021320,2022
2433,유진기업,D,"2,030,421,858,750",00184667,023410,2022
2434,동화기업,D,"1,846,108,233,207",00173032,025900,2022
2435,코엔텍,D,"208,244,495,395",00197476,029960,2022
2436,시그네틱스,D,"193,209,798,817",00158219,033170,2022
2437,코웰패션,D,"1,067,555,260,616",00155948,033290,2022
2438,네패스,C,"1,131,933,359,194",00227333,033640,2022
2439,KG이니시스,D,"1,452,980,135,073",00264547,035600,2022
2440,SFA반도체,D,"674,874,341,737",00301246,036540,2022
2441,영풍정밀,B,"412,207,478,503",00141389,036560,2022
2442,KCI,C,"123,130,036,367",00265041,036670,2022
2443,이오테크닉스,D,"615,867,392,001",00246417,039030,2022
2444,오스코텍,D,"143,735,698,279",00263654,039200,2022
2445,나노엔텍,D,"63,276,789,628",00230425,039860,2022
2446,KG모빌리언스,D,"474,188,848,712",00405278,046440,2022
2447,현대바이오,D,"67,326,810,921",00313649,048410,2022
2448,리노공업,C,"531,488,129,432",00369657,058470,2022
2449,인선이엔티,D,"550,218,609,958",00375931,060150,2022
2450,다원시스,D,"672,878,033,817",00523307,068240,2022
2451,셀트리온제약,D,"599,724,549,123",00541349,068760,2022
2452,차바이오텍,D,"1,607,008,259,342",00525679,085660,2022
2453,동국제약,C,"768,330,084,076",00114808,086450,2022
2454,메디톡스,D,"596,288,445,046",00580199,086900,2022
2455,에이스테크,D,"379,521,558,057",00556907,088800,2022
2456,상아프론테크,C,"335,959,119,954",00181299,089980,2022
2457,아미코젠,C,"429,651,956,812",00545734,092040,2022
2458,제넥신,D,"388,781,107,501",00545929,095700,2022
2459,에스앤에스텍,C,"226,750,296,429",00411048,101490,2022
2460,이엔에프테크놀로지,D,"662,279,122,926",00530185,102710,2022
2461,티케이케미칼,D,"1,431,444,770,374",00693554,104480,2022
2462,원익머트리얼즈,C,"583,018,186,697",00623661,104830,2022
2463,메지온,D,"54,021,841,457",00808022,140410,2022
2464,레고켐바이오,C,"252,530,449,549",00842619,141080,2022
2465,서진시스템,D,"1,384,813,849,004",00838005,178320,2022
2466,알테오젠,C,"245,490,136,097",00989619,196170,2022
2467,메가스터디교육,B,"904,710,791,851",01074862,215200,2022
2468,RFHIC,C,"473,338,210,545",01078178,218410,2022
2469,씨아이에스,D,"443,995,110,774",01090471,222080,2022
2470,에코마케팅,C,"309,674,299,000",01029394,230360,2022
2471,메드팩토,D,"107,687,183,354",01336373,235980,2022
2472,셀리버리,C,"84,704,573,850",01182444,268600,2022
2473,엘앤씨바이오,C,"199,725,162,710",01181515,290650,2022
2474,국보,D,"109,959,854,401",00104519,001140,2022
2475,비비안,D,"201,061,180,940",00107677,002070,2022
2476,흥아해운,C,"317,059,936,570",00167208,003280,2022
2477,진양산업,D,"82,719,954,686",00150439,003780,2022
2478,성안,C,"123,872,501,880",00132868,011300,2022
2479,세우글로벌,D,"49,888,720,541",00134176,013000,2022
2480,한국주강,D,"48,045,222,224",00159564,025890,2022
2481,이아이디,D,"566,212,896,315",00480950,093230,2022
2482,아시아나IDT,C,"205,577,783,538",00458234,267850,2022
2483,리더스 기술투자,D,"48,623,904,940",00110750,019570,2022
2484,아난티,C,"1,734,786,833,894",00161781,025980,2022
2485,상상인,D,"6,302,067,305,088",00306162,038540,2022
2486,씨젠,C,"1,390,777,557,476",00788773,096530,2022
2487,덕산네오룩스,D,"361,537,915,718",01061558,213420,2022
2488,BNK금융지주,A,136966388131736.0,00858364,138930,2022
2489,DB금융투자,B,9757370294448.0,00115694,016610,2022
2490,DB손해보험,B+,,00159102,005830,2022
2491,DGB금융지주,A,91010724523683.0,00878915,139130,2022
2492,JB금융지주,A,59828165000000.0,00980122,175330,2022
2493,NH투자증권,B+,,00120182,005940,2022
2494,SK증권,B+,6464840829921.0,00131850,001510,2022
2495,교보증권,B+,13417260497201.0,00113359,030610,2022
2496,기업은행,A,,00149646,024110,2022
2497,나우IB,D,143015081485.0,00651017,293580,2022
2498,농우바이오,D,27970000000,00176835,054050,2022
2499,대신증권,B+,153670000000,00110893,003540,2022
2500,동양생명,B,37420242872656.0,00117267,082640,2022
2501,로보스타,C,13940000000,00536523,090360,2022
2502,롯데손해보험,B+,,00113562,000400,2022
2503,메리츠금융지주,B,92757160397678.0,00860332,138040,2022
2504,메리츠증권,B+,56452695449049.0,00163682,008560,2022
2505,메이슨캐피탈,D,65090382943.0,00136101,021880,2022
2506,미래에셋생명,B+,37250009518688.0,00112332,085620,2022
2507,미래에셋증권,A,106213250693869.0,00111722,006800,2022
2508,부국증권,C,1481429884085.0,00123772,001270,2022
2509,삼성생명,A,,00126256,032830,2022
2510,삼성증권,A,53848261017182.0,00104856,016360,2022
2511,삼성카드,A,29623192873201.0,00126292,029780,2022
2512,삼성화재해상보험,A,9172100000,00139214,000810,2022
2513,상상인증권,D,598057726910.0,00112059,001290,2022
2514,신영증권,B+,10198800404537.0,00136721,001720,2022
2515,신한지주,A+,675884281000000.0,00382199,055550,2022
2516,아주IB투자,B,373289319678.0,00156895,027360,2022
2517,우리금융지주,A,,01350869,316140,2022
2518,우리기술투자,D,1295000000,00231664,041190,2022
2519,우리종금,B,4309100000,00104102,010050,2022
2520,유안타증권,C,13419879837000.0,00117601,003470,2022
2521,유진증권,B,8076408298781.0,00131054,001200,2022
2522,유화증권,D,,00145190,003460,2022
2523,이베스트투자증권,C,6169919669399.0,00330424,078020,2022
2524,제주은행,B+,,00148832,006220,2022
2525,코리아에셋투자증권,C,,00304915,190650,2022
2526,코리안리,B+,14978130247913.0,00113191,003690,2022
2527,큐캐피탈,D,,00267942,016600,2022
2528,키움증권,B,48037301112929.0,00296290,039490,2022
2529,하나금융지주,A,568873199000000.0,00547583,086790,2022
2530,한국금융지주,B,86308574156762.0,00432102,071050,2022
2531,한국자산신탁,C,1363794175394.0,00404701,123890,2022
2532,한국캐피탈,D,2678000000,00149594,023760,2022
2533,한국토지신탁,C,1544500000,00233653,034830,2022
2534,한양증권,D,,00162416,001750,2022
2535,한화생명,A,161235542021519.0,00113058,088350,2022
2536,한화손해보험,A,20382687831487.0,00135917,000370,2022
2537,한화투자증권,B+,12111249518203.0,00148610,003530,2022
2538,현대차증권,A,10233054.0,00137997,001500,2022
2539,현대해상,B+,4919410000,00164973,001450,2022
2540,흥국화재,B+,1321120000,00103176,000540,2022
