회사명,corp_code,stock_code,연도,ESG,자산총계,자산총계(t-1),매출액,매출액(t-1),부채총계,EBITDA,EBITDA(t-1),무형자산,현금 배당 성향,현금 배당 성향(t-1),사외이사 비율,최대주주지분율,영업활동 현금흐름,정규직 수,정규직 수(t-1),비정규직 수,비정규직 수(t-1)
KG ETS,00366137,151860,2022,D,5091878937151.0,3067463381624.0,4944241256184.0,3412499198026.0,2502445952612.0,420860608379.0,237564264444.0,128243207219.0,0.6,9.01,25.0,46.43,210831145701.0,21.0,159.0,1.0,1.0
콜마비앤에이치,01032404,200130,2022,B+,616919235561.0,537888670052.0,575902994059.0,593080731909.0,214232016548.0,55837100069.0,91928146227.0,21741125115.0,22.5,16.3,9.090909090909092,52.78,5325746301.0,500.0,445.0,6.0,16.0
클래시스,01061327,214150,2022,B+,331411108299.0,216379205336.0,141803242402.0,100596935574.0,101857251139.0,96758436672.0,55624588693.0,1478369574.0,9.9,9.8,37.5,73.85,54754505368.0,339.0,273.0,11.0,0.0
파마리서치,00970453,214450,2022,C,478055190172.0,427646749519.0,194758643934.0,154082897894.0,106399144494.0,54048007703.0,56033421122.0,37826187549.0,15.2,12.8,30.0,39.82,59403807966.0,289.0,264.0,16.0,6.0
골프존,01067516,215000,2022,B+,589527894611.0,483601164477.0,617513986929.0,440308103513.0,216364672317.0,148132972221.0,103763794939.0,52828266944.0,24.3,28.8,15.789473684210526,39.05,133925402753.0,471.0,446.0,13.0,13.0
인크로스,00819073,216050,2022,C,236897651680.0,230365261451.0,53308042480.0,51801203742.0,130941026561.0,19639291375.0,27058271467.0,3214380947.0,30.4,24.7,42.85714285714285,39.90,11422946094.0,235.0,199.0,30.0,49.0
휴온스,01159853,243070,2022,B,472626625346.0,436897635210.0,492386810765.0,436911388927.0,185107014549.0,40257395088.0,40858842927.0,4599965482.0,31.0,21.0,10.344827586206897,44.94,32017643103.0,824.0,793.0,28.0,21.0
에코프로비엠,01160363,247540,2022,B,3374166378975.0,1425857751938.0,5357607238956.0,1485628623826.0,1885951251552.0,322533781505.0,114425469995.0,13428296164.0,16.1,20.8,19.23076923076924,51.72,-241250246729.0,1264.0,1101.0,50.0,50.0
스튜디오드래곤,01168684,253450,2022,C,1090666384738.0,884028333744.0,697945822981.0,487113525190.0,429935208171.0,58619869646.0,52008442421.0,377835439955.0,,,16.666666666666664,54.95,-62911673466.0,167.0,147.0,13.0,19.0
펄어비스,01152470,263750,2022,B,1222554846466.0,1356600316511.0,385680123805.0,403789463993.0,523250798714.0,-55803077266.0,77734429750.0,231280833316.0,,,25.0,50.24,47554086985.0,728.0,789.0,87.0,141.0
이녹스첨단소재,01237540,272290,2022,C,463915078234.0,450629009610.0,489352939422.0,487292463999.0,83647833377.0,101870110991.0,100142589246.0,5735337993.0,10.3,8.57,25.0,31.74,92494702516.0,600.0,590.0,139.0,114.0
와이즈버즈,01236532,273060,2022,D,75328601022.0,58765643429.0,15773792000.0,12262077000.0,29575390618.0,2578992030.0,3107376043.0,37913714177.0,45.08,35.78,11.11111111111111,47.93,4168725283.0,147.0,114.0,4.0,0.0
천보,00897752,278280,2022,D,818655924091.0,403737992608.0,328858944972.0,271578895592.0,423815482608.0,36077027981.0,54942888636.0,1093001395.0,,7.0,42.85714285714285,55.43,65569877213.0,131.0,128.0,0.0,0.0
에이비엘바이오,01256864,298380,2022,C,185180595640.0,65452755704.0,67300799414.0,5332068943.0,115667312852.0,3208631006.0,-43557942985.0,37913714177.0,,,22.22222222222222,31.74,72131523498.0,93.0,90.0,0.0,0.0
KR모터스,00112378,000040,2022,D,149185245583.0,168436811482.0,117058740510.0,133510437922.0,109161230426.0,-19007690242.0,-11939523264.0,700775937.0,,,33.33333333333333,52.86,-2410237322.0,52.0,52.0,0.0,0.0
경방,00101628,000050,2022,D,1248318313535.0,1270805118229.0,389227582838.0,383357144805.0,493309854178.0,1648315655.0,31144150126.0,1459016447.0,70.53,14.05,7.6923076923076925,59.75,29255425003.0,149.0,159.0,44.0,44.0
성창기업지주,00133335,000180,2022,D,820314254965.0,703740104842.0,227519697624.0,197940313061.0,224541467009.0,-12903336535.0,8191666437.0,436587370.0,,,10.0,30.33,-26537167634.0,49.0,41.0,2.0,1.0
대유플러스,00126089,000300,2022,D,543210276853.0,594393688298.0,536676753422.0,464527022851.0,431957816260.0,-18358311104.0,-4998383893.0,24709675797.0,,,16.666666666666664,44.26,15443553363.0,149.0,153.0,25.0,29.0
영풍,00141307,000670,2022,B,5871933652466.0,5521001405617.0,4429488166601.0,3582074826364.0,1468547025489.0,247033673053.0,200754699686.0,7043289621.0,4.68,13.85,8.571428571428571,74.05,326318565208.0,693.0,670.0,15.0,17.0
LS네트웍스,00104698,000680,2022,B,1300442455061.0,1309373198056.0,362911031595.0,390470563901.0,748565972243.0,-2034935235.0,80780611491.0,3714305021.0,,,42.85714285714285,81.80,-2739664770.0,192.0,186.0,12.0,9.0
이화산업,00145686,000760,2022,D,268488318653.0,274828073002.0,58633950913.0,57775111897.0,34707840588.0,-924144005.0,74125387573.0,1315939721.0,,,25.0,72.8,-4980016489.0,28.0,27.0,13.0,14.0
보해양조,00123541,000890,2022,D,147392500947.0,153116763663.0,90858780910.0,83748910790.0,64936220688.0,-1472123228.0,289832552.0,738057500.0,,,10.0,24.54,3139434312.0,231.0,219.0,21.0,20.0
전방,00147222,000950,2022,D,304781348634.0,383313469255.0,124914049101.0,133745227330.0,94123353220.0,104628170242.0,3247678278.0,172656756.0,1.67,,10.0,17.74,-70177711965.0,242.0,262.0,0.0,0.0
한국주철관공업,00159573,000970,2022,D,424608629316.0,423089951776.0,484291225781.0,510185095507.0,73948278772.0,15802928390.0,83241401542.0,9390778926.0,71.0,13.0,22.22222222222222,47.93,33436590143.0,142.0,152.0,0.0,0.0
대한방직,00112970,001070,2022,C,210639557874.0,232612120328.0,191519691272.0,200372904619.0,75392116742.0,-7294616886.0,2080730078.0,273945454.0,,,20.0,26.01,3217730768.0,325.0,328.0,27.0,24.0
만호제강,00120872,001080,2022,C,257003015078.0,258241792947.0,213296308000.0,253705017000.0,25657000048.0,8220332260.0,1476711326.0,37913714177.0,11.36,70.29,8.333333333333332,22.46,-4032715171.0,165.0,176.0,0.0,0.0
남광토건,00107066,001260,2022,C,345922884373.0,273978348947.0,450379452331.0,356740019691.0,238920806341.0,15758164576.0,23894663066.0,1567445172.0,,,2.631578947368421,62.37,26902362520.0,738.0,588.0,350.0,318.0
삼성제약,00126414,001360,2022,D,117914808538.0,145456078325.0,51832233858.0,54901130222.0,15324892000.0,-25093031447.0,-40276343542.0,37913714177.0,,,20.0,14.98,-1914279995.0,71.0,187.0,0.0,3.0
SG글로벌,00152039,001380,2022,D,185935448420.0,187021454393.0,67661514915.0,57771768373.0,64775255814.0,-1563018150.0,-5294950439.0,1169487055.0,,,11.11111111111111,58.53,7816861290.0,110.0,121.0,2.0,5.0
KG케미칼,00101220,001390,2022,D,6981908974784.0,4884892280208.0,6607355088852.0,4826618393052.0,3741042484468.0,536429472790.0,360067586544.0,416261723682.0,2.3,9.3,9.090909090909092,50.12,277814361775.0,200.0,187.0,12.0,12.0
태원물산,00154055,001420,2022,D,34948504183.0,37439040672.0,10954651000.0,14713198577.0,5374970694.0,443328035.0,163218782.0,37913714177.0,,496.2,22.22222222222222,39.78,286054472.0,34.0,44.0,0.0,0.0
삼부토건,00125974,001470,2022,D,511831084722.0,519063458534.0,463157668948.0,357047939605.0,329646601364.0,-70178187660.0,-1783594943.0,1153050934.0,,,3.571428571428571,9.67,-59348953472.0,414.0,313.0,21.0,27.0
동양,00117337,001520,2022,D,983550240798.0,1007233609953.0,767681537593.0,699569458171.0,200018245461.0,-21258318839.0,37235963720.0,1982386589.0,,49.6,16.666666666666664,30.05,-27148192284.0,445.0,423.0,88.0,66.0
디아이동일,00118345,001530,2022,D,1000282518406.0,993144117431.0,913722865510.0,813085258056.0,381086723056.0,45423822076.0,61885919502.0,3085971815.0,8.21,7.97,20.0,19.16,38954775040.0,215.0,215.0,21.0,28.0
조비,00148948,001550,2022,D,130041760125.0,103778712983.0,148554918000.0,84597515000.0,68561445949.0,8526104580.0,2104463702.0,37913714177.0,,,11.11111111111111,56.95,-13746988238.0,106.0,128.0,2.0,1.0
제일연마,00148461,001560,2022,C,104117875897.0,106469253369.0,83435241806.0,79747901283.0,11951004596.0,2591245143.0,7975679901.0,2144381024.0,88.86,32.73,33.33333333333333,50.92,4490994803.0,53.0,62.0,2.0,3.0
금양,00106119,001570,2022,D,282778726386.0,314832084702.0,213135768078.0,217583031941.0,160842410708.0,1052922440.0,5340312829.0,1010132281.0,,,21.428571428571427,49.41,45999421322.0,111.0,90.0,0.0,0.0
케이비아이동국실업,00114765,001620,2022,D,553570561673.0,568005110934.0,614172275827.0,521440974563.0,373187013643.0,9997683949.0,-35114769738.0,26684849547.0,,,11.11111111111111,46.59,-13132696890.0,351.0,350.0,16.0,5.0
알루코,00117027,001780,2022,D,816932966181.0,780157702713.0,645412126051.0,505586030763.0,506348248906.0,17171994998.0,5282637582.0,22253371474.0,,,20.0,49.56,40955955669.0,190.0,223.0,5.0,7.0
삼화콘덴서공업,00129350,001820,2022,D,287453832625.0,269298659241.0,263469129967.0,262159285746.0,62021312212.0,33284110768.0,36479519927.0,847950242.0,17.6,18.1,11.76470588235294,28.15,48495991156.0,594.0,625.0,7.0,6.0
고려산업,00102751,002140,2022,D,274703527826.0,238594901035.0,278370976022.0,213486551495.0,169050032748.0,501638097.0,6317392572.0,2669155189.0,89.8,21.9,21.428571428571427,47.40,-19724295072.0,117.0,121.0,3.0,7.0
동성제약,00116268,002210,2022,C,107702060968.0,104581874040.0,93328195000.0,84407658000.0,64892797809.0,-1850602073.0,-4379340610.0,37913714177.0,,,5.88235294117647,21.23,-3882625685.0,303.0,315.0,30.0,17.0
한일철강,00163196,002220,2022,D,339154971493.0,338779024077.0,255229322550.0,248593160815.0,164622338615.0,-228335431.0,28560828038.0,37913714177.0,,,8.333333333333332,50.74,21368548959.0,106.0,113.0,13.0,11.0
범양건영,00122694,002410,2022,D,215054261704.0,191769768929.0,119750819393.0,111908019893.0,144032362262.0,-5578341880.0,1955322092.0,733905307.0,,,15.384615384615383,28.39,-58386158503.0,112.0,102.0,29.0,31.0
세기상사,00133618,002420,2022,D,51641840702.0,46388872657.0,33710303333.0,17880222962.0,25060643077.0,-1488159160.0,-1944921160.0,37913714177.0,,,33.33333333333333,43.60,-1767796748.0,57.0,51.0,0.0,0.0
삼익악기,00127857,002450,2022,D,521558832964.0,585304799709.0,325699587394.0,295428267821.0,260906132649.0,23526198120.0,40675961960.0,42396668915.0,26.9,17.4,25.0,41.43,23345962382.0,52.0,64.0,2.0,2.0
조흥,00149345,002600,2022,C,433755476780.0,267558823330.0,324035752456.0,250861244971.0,279570331873.0,12728442173.0,19705156042.0,37913714177.0,35.0,24.3,12.5,67.24,-83043403392.0,433.0,347.0,9.0,12.0
오리엔트바이오,00141626,002630,2022,D,104952008521.0,71518505224.0,28819028142.0,26276462476.0,21764271008.0,-3361205253.0,-22489732897.0,37913714177.0,,,11.11111111111111,35.61,1159936962.0,108.0,129.0,0.0,0.0
동일제강,00118451,002690,2022,D,179708719037.0,180512781409.0,196757615383.0,182235773870.0,22028247899.0,3926032933.0,9018863471.0,37913714177.0,5.91,4.79,50.0,57.94,-6359717744.0,160.0,127.0,0.0,0.0
신일전자,00173698,002700,2022,D,152880655297.0,122088680502.0,202728990000.0,193517100000.0,70989812664.0,1737125395.0,9113455296.0,37913714177.0,67.5,22.0,28.57142857142857,11.14,-24639867285.0,115.0,110.0,11.0,15.0
보락,00123107,002760,2022,D,60912251547.0,56317969213.0,48434716000.0,39763913000.0,12528504457.0,3389049721.0,1840857399.0,37913714177.0,13.65,17.7,11.11111111111111,33.34,2548454149.0,137.0,133.0,2.0,0.0
진흥기업,00150828,002780,2022,C,451746878881.0,334617161562.0,628936000000.0,444245000000.0,227013990002.0,53220598562.0,49456184782.0,37913714177.0,,,7.6923076923076925,48.19,32953309590.0,303.0,268.0,179.0,144.0
미원상사,00121932,002840,2022,C,415619324562.0,372413719078.0,438188003964.0,359794982785.0,73770759382.0,87825424725.0,71268017433.0,2046235646.0,10.11,51.45,33.33333333333333,58.82,70782804489.0,653.0,627.0,0.0,0.0
대유에이텍,00149804,002880,2022,D,1375206765319.0,1320996326519.0,1403967295300.0,1569707441296.0,1136743952904.0,-101924208873.0,16573240792.0,72428613205.0,,,25.0,51.20,-4047921558.0,332.0,331.0,9.0,9.0
유성기업,00174004,002920,2022,C,427046002236.0,409968041215.0,296756353988.0,276391974385.0,99811962683.0,17483949433.0,14705907186.0,37913714177.0,16.19,38.54,50.0,48.78,25340321291.0,551.0,574.0,15.0,13.0
금호건설,00106313,002990,2022,C,1691163707318.0,1735985668782.0,2048507174841.0,2065076215393.0,1147826599507.0,56601104790.0,107643789897.0,12900236120.0,85.4,19.4,0.0,48.24,57060137350.0,864.0,831.0,364.0,370.0
부광약품,00123718,003000,2022,C,400929188514.0,397416583050.0,190909364530.0,182491221467.0,129081732482.0,-1032872379.0,3787330767.0,6991092756.0,,,42.85714285714285,0.09,16461450021.0,567.0,580.0,53.0,28.0
일성신약,00146214,003120,2022,D,494420098295.0,371382501205.0,61247846533.0,42089835817.0,48852889219.0,137972862035.0,-1523332911.0,37913714177.0,28.18,,21.428571428571427,31.81,-38966011125.0,223.0,227.0,1.0,1.0
한국화장품제조,00160621,003350,2022,D,82665926104.0,76545671097.0,103877000000.0,67810000000.0,35421546715.0,4023641802.0,-3195556727.0,37913714177.0,9.0,0.0,6.25,46.71,6312825235.0,182.0,177.0,0.0,0.0
아이에이치큐,00154426,003560,2022,D,246320129412.0,238568445822.0,46794198791.0,60007423253.0,158843224641.0,-113911783324.0,-8223798450.0,11471168021.0,,,50.0,25.28,5893956354.0,181.0,176.0,19.0,6.0
방림,00122348,003610,2022,D,265220043723.0,257080320409.0,155768173455.0,130973160130.0,63058875047.0,7076530391.0,10406253415.0,811734754.0,29.41,23.52,12.5,38.67,1236226925.0,245.0,241.0,0.0,0.0
미창석유공업,00122056,003650,2022,C,357326202513.0,347596979803.0,418789690050.0,406292672739.0,36181495521.0,31753667550.0,44392400139.0,463145000.0,16.18,11.41,18.181818181818183,40.24,15317035601.0,78.0,84.0,0.0,0.0
한성기업,00161860,003680,2022,D,234918895770.0,199923899803.0,292150981319.0,251529273399.0,182635463144.0,2446279692.0,-9846401686.0,37913714177.0,,,6.666666666666667,39.14,-8161245383.0,348.0,353.0,335.0,363.0
SG세계물산,00133511,004060,2022,D,303815670161.0,308412903410.0,161304784271.0,135746679450.0,58390585798.0,3054888352.0,63390855056.0,13210349141.0,,,12.5,50.61,1267056659.0,108.0,123.0,3.0,2.0
동방,00115287,004140,2022,D,567964926094.0,531255658011.0,758533281842.0,595947334152.0,437684706701.0,1985917702.0,1753456616.0,16070405819.0,,,10.526315789473683,22.10,49978705518.0,750.0,700.0,37.0,35.0
엔피씨,00108038,004250,2022,D,527275693474.0,499980382786.0,544581475701.0,486902150978.0,182861269823.0,30677676867.0,33702669870.0,10837594346.0,14.91,16.11,8.333333333333332,60.09,64028205510.0,225.0,215.0,19.0,23.0
남성,00172185,004270,2022,D,271152128807.0,288756909702.0,98137172439.0,102320290934.0,151652660509.0,3980129527.0,8838344737.0,67301729.0,24.5,11.4,7.142857142857142,36.78,-6378433352.0,58.0,60.0,0.0,0.0
송원산업,00134963,004430,2022,D,1217311000000.0,1115649000000.0,1329509000000.0,998190000000.0,534689000000.0,181100000000.0,101184000000.0,11427.0,9.1,6.64,6.666666666666667,35.63,101555000000.0,634.0,641.0,5.0,5.0
조광피혁,00148939,004700,2022,C,442034875881.0,440910559774.0,122006000000.0,104249000000.0,63994595545.0,4251779529.0,14506196766.0,37913714177.0,,9.51,30.0,30.29,15666520878.0,151.0,140.0,0.0,0.0
팜젠사이언스,00135050,004720,2022,D,317391477026.0,220323823004.0,150930715377.0,109866066814.0,110275883209.0,89960299524.0,41949485108.0,6177587867.0,,,22.22222222222222,8.04,-1286177415.0,250.0,242.0,6.0,21.0
써니전자,00138057,004770,2022,D,76509689752.0,77185258102.0,17441063486.0,15897464321.0,3286136702.0,3839738392.0,5535285462.0,7398995.0,,,16.666666666666664,3.36,5065566181.0,39.0,44.0,0.0,0.0
덕성,00114093,004830,2022,D,125172358791.0,125291791888.0,133297779331.0,115176863547.0,41762767242.0,3800508429.0,7717824407.0,35756867.0,14.0,13.7,50.0,21.11,9748089862.0,156.0,168.0,15.0,11.0
티웨이홀딩스,00109514,004870,2022,D,210718177191.0,805278645714.0,11470000000.0,12351000000.0,45987386449.0,-19815211403.0,-8845598039.0,37913714177.0,,,28.57142857142857,47.82,-1725854736.0,14.0,11.0,2.0,3.0
씨아이테크,00127158,004920,2022,D,94704398209.0,79538624907.0,56721432617.0,47230072502.0,41507587354.0,-935886756.0,-8810217795.0,320932557.0,,,20.0,23.09,-286215693.0,69.0,76.0,0.0,0.0
한신공영,00162063,004960,2022,D,2349398105478.0,2119949126309.0,1221553531537.0,1311144762227.0,1622658480432.0,52887054407.0,67015303893.0,42542443415.0,7.6,8.4,7.4074074074074066,36.76,-32119526046.0,720.0,772.0,276.0,262.0
신라교역,00135962,004970,2022,D,716401497952.0,680457027435.0,432649280569.0,346502046058.0,157356040716.0,19826537702.0,59298024312.0,43527816586.0,55.6,17.73,28.57142857142857,66.08,11139684487.0,127.0,138.0,379.0,384.0
휴스틸,00156488,005010,2022,D,1206373632049.0,951920862198.0,1030923466708.0,616505522303.0,297193188974.0,287077877606.0,50356241094.0,3374600400.0,8.7,16.5,17.647058823529413,49.22,206343476039.0,523.0,506.0,25.0,29.0
부산주공,00124151,005030,2022,D,232550566029.0,239665282239.0,230549455752.0,186826815708.0,209526117492.0,-8450363450.0,-10746815158.0,37913714177.0,,,30.0,23.47,19926667233.0,248.0,242.0,18.0,25.0
신성통상,00136341,005390,2022,D,1022769918745.0,898483605934.0,1465811234211.0,1199903016081.0,679481774198.0,111337470424.0,48360638252.0,2302794757.0,,,5.263157894736842,71.87,71874107411.0,750.0,674.0,149.0,134.0
대림비앤코,00109754,005750,2022,D,337590812772.0,326583009080.0,253490953035.0,260359422259.0,179629163370.0,-1678372050.0,1692308640.0,37913714177.0,-213.3,236.8,17.647058823529413,49.87,7285293044.0,719.0,737.0,4.0,23.0
신영와코루,00136624,005800,2022,D,425804458911.0,388668603657.0,201443944940.0,189412826757.0,63083713569.0,24082833266.0,8581224354.0,5769827381.0,5.7,20.8,20.0,49.0,6057037506.0,396.0,389.0,3.0,3.0
동부건설,00115612,005960,2022,C,1581700494344.0,1262000761148.0,1461208947333.0,1144872823605.0,998112147136.0,23183204489.0,97855985075.0,8311186697.0,29.4,17.8,5.714285714285714,56.81,-208166157171.0,715.0,637.0,365.0,325.0
사조오양,00141875,006090,2022,C,343207955095.0,315948482729.0,369125207000.0,328881779000.0,137261542247.0,10693290275.0,20783190232.0,37913714177.0,13.3,11.9,35.714285714285715,60.94,-16187075848.0,717.0,676.0,136.0,152.0
대원전선,00260392,006340,2022,D,245958532474.0,240573775497.0,562428058271.0,474978486706.0,154359646720.0,1895538151.0,1108013058.0,520179255.0,,,20.0,26.91,31845264766.0,153.0,154.0,0.0,0.0
인스코비,00122825,006490,2022,D,101183784087.0,109349945278.0,76678321796.0,71665525213.0,38132316932.0,-7403032094.0,4703284124.0,16305385109.0,,,15.384615384615383,10.26,-1906075759.0,53.0,66.0,0.0,0.0
대림통상,00109824,006570,2022,D,171792618625.0,165802431487.0,174112262391.0,155229119203.0,91462722734.0,3299984384.0,1260325495.0,1580194617.0,11.9,,8.333333333333332,71.70,6589528416.0,237.0,236.0,21.0,21.0
삼성공조,00126201,006660,2022,C,308654791181.0,257514151759.0,95745353970.0,79578435154.0,49783880589.0,45071312000.0,128344654.0,2204193745.0,1.57,,12.5,51.53,16040979673.0,126.0,135.0,25.0,30.0
신송홀딩스,00136402,006880,2022,D,242350721393.0,248190231392.0,209403828091.0,186444266263.0,146219644364.0,1199013132.0,9196313176.0,1569309721.0,86.4,17.4,14.285714285714285,58.95,4702412921.0,15.0,11.0,0.0,0.0
태경케미컬,00109161,006890,2022,D,167391898805.0,160745889274.0,59613478497.0,54066186889.0,20054166298.0,12038183504.0,13981182528.0,652308315.0,25.58,22.84,12.5,58.76,10126344949.0,86.0,86.0,19.0,20.0
일신석재,00146296,007110,2022,D,116167864087.0,91890079585.0,137670990748.0,74742972573.0,60940446850.0,2802032217.0,89456108.0,37913714177.0,,,10.0,41.32,-2890943519.0,77.0,77.0,20.0,20.0
미래아이앤지,00104786,007120,2022,D,97492843199.0,99668333058.0,12828359269.0,7807921586.0,28061180087.0,-6868353291.0,-19071425733.0,3785936327.0,,,20.0,13.34,5712595778.0,37.0,37.0,4.0,3.0
